Unit,Module,Filename,Question,Question ID,Blank,Choices,Correct Answer
_u13_lymphatic,_u13_m3_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/_u13_m3_homeostasis/x-oli-inline-assessment/lymph_CMIR_lbd3.xml,"Complete the following paragraph:T cells undergo _________(one) selection to ensure that they can recognize self-MHC proteins. This is called self-_________(two). T cells also undergo negative selection to ensure that they do not respond to other self-proteins. This is called self-_________(three). During development, B and T cells that recognize self-proteins are eliminated during a process called _________(four). If a T cell does bind to its antigen, but does not receive the proper costimulatory molecule stimulation, the T cell is rendered inactive or tolerant. The T cell is _________(five) and unable to properly initiate an immune response. Negative selection involves both deletion and anergy. B cells develop _________(six) through deletion and anergy.",882889986,two,"{'a': 'tolerance', 'b': 'recognition'}",recognition
_u13_lymphatic,_u13_m3_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/_u13_m3_homeostasis/x-oli-inline-assessment/lymph_CMIR_lbd3.xml,"Complete the following paragraph:T cells undergo _________(one) selection to ensure that they can recognize self-MHC proteins. This is called self-_________(two). T cells also undergo negative selection to ensure that they do not respond to other self-proteins. This is called self-_________(three). During development, B and T cells that recognize self-proteins are eliminated during a process called _________(four). If a T cell does bind to its antigen, but does not receive the proper costimulatory molecule stimulation, the T cell is rendered inactive or tolerant. The T cell is _________(five) and unable to properly initiate an immune response. Negative selection involves both deletion and anergy. B cells develop _________(six) through deletion and anergy.",882889986,three,"{'a': 'tolerance', 'b': 'recognition'}",tolerance
_u13_lymphatic,_u13_m3_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/_u13_m3_homeostasis/x-oli-inline-assessment/lymph_CMIR_lbd3.xml,"Complete the following paragraph:T cells undergo _________(one) selection to ensure that they can recognize self-MHC proteins. This is called self-_________(two). T cells also undergo negative selection to ensure that they do not respond to other self-proteins. This is called self-_________(three). During development, B and T cells that recognize self-proteins are eliminated during a process called _________(four). If a T cell does bind to its antigen, but does not receive the proper costimulatory molecule stimulation, the T cell is rendered inactive or tolerant. The T cell is _________(five) and unable to properly initiate an immune response. Negative selection involves both deletion and anergy. B cells develop _________(six) through deletion and anergy.",882889986,four,"{'a': 'clonal selection', 'b': 'clonal deletion'}",clonal selection
_u13_lymphatic,_u13_m3_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/_u13_m3_homeostasis/x-oli-inline-assessment/lymph_CMIR_lbd3.xml,"Complete the following paragraph:T cells undergo _________(one) selection to ensure that they can recognize self-MHC proteins. This is called self-_________(two). T cells also undergo negative selection to ensure that they do not respond to other self-proteins. This is called self-_________(three). During development, B and T cells that recognize self-proteins are eliminated during a process called _________(four). If a T cell does bind to its antigen, but does not receive the proper costimulatory molecule stimulation, the T cell is rendered inactive or tolerant. The T cell is _________(five) and unable to properly initiate an immune response. Negative selection involves both deletion and anergy. B cells develop _________(six) through deletion and anergy.",882889986,five,"{'a': 'anergic', 'b': 'allergic'}",anergic
_u13_lymphatic,_u13_m3_homeostasis,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/_u13_m3_homeostasis/x-oli-inline-assessment/lymph_CMIR_lbd3.xml,"Complete the following paragraph:T cells undergo _________(one) selection to ensure that they can recognize self-MHC proteins. This is called self-_________(two). T cells also undergo negative selection to ensure that they do not respond to other self-proteins. This is called self-_________(three). During development, B and T cells that recognize self-proteins are eliminated during a process called _________(four). If a T cell does bind to its antigen, but does not receive the proper costimulatory molecule stimulation, the T cell is rendered inactive or tolerant. The T cell is _________(five) and unable to properly initiate an immune response. Negative selection involves both deletion and anergy. B cells develop _________(six) through deletion and anergy.",882889986,six,"{'a': 'recognition', 'b': 'tolerance'}",tolerance
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,"All body activities require energy, which is supplied by _________(lymph_nerv-1). The metabolic process that releases energy from biomolecules in foodstuff is _________(lymph_nerv-2). This process requires _________(lymph_nerv-3) which is carried in the blood bound to _________(lymph_nerv-4).",9409370422,lymph_nerv-1,"{'a': 'sun', 'b': 'food', 'c': 'water'}",food
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,"All body activities require energy, which is supplied by _________(lymph_nerv-1). The metabolic process that releases energy from biomolecules in foodstuff is _________(lymph_nerv-2). This process requires _________(lymph_nerv-3) which is carried in the blood bound to _________(lymph_nerv-4).",9409370422,lymph_nerv-2,"{'a': 'protein synthesis', 'b': 'cellular respiration', 'c': 'gluconeogenesis'}",cellular respiration
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,"All body activities require energy, which is supplied by _________(lymph_nerv-1). The metabolic process that releases energy from biomolecules in foodstuff is _________(lymph_nerv-2). This process requires _________(lymph_nerv-3) which is carried in the blood bound to _________(lymph_nerv-4).",9409370422,lymph_nerv-3,"{'a': 'oxygen', 'b': 'carbon dioxide', 'c': 'ATP'}",oxygen
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,"All body activities require energy, which is supplied by _________(lymph_nerv-1). The metabolic process that releases energy from biomolecules in foodstuff is _________(lymph_nerv-2). This process requires _________(lymph_nerv-3) which is carried in the blood bound to _________(lymph_nerv-4).",9409370422,lymph_nerv-4,"{'a': 'albumin', 'b': 'hemoglobin', 'c': 'ATP'}",hemoglobin
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,Bacteria and other invading microorganisms are first fought by _________(infect-fb1) cells such as neutrophils. _________(infect-fb2) cells and soluble mediators such as _________(infect-fb3) are effective in the innate antiviral response.,9719059467,infect-fb1,"{'a': 'phagocytic', 'b': 'natural killer', 'c': 'cytotoxic T'}",phagocytic
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,Bacteria and other invading microorganisms are first fought by _________(infect-fb1) cells such as neutrophils. _________(infect-fb2) cells and soluble mediators such as _________(infect-fb3) are effective in the innate antiviral response.,9719059467,infect-fb2,"{'a': 'natural killer', 'b': 'eosinophils', 'c': 'mast'}",natural killer
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/ap_lab_lymphatic-inline.xml,Bacteria and other invading microorganisms are first fought by _________(infect-fb1) cells such as neutrophils. _________(infect-fb2) cells and soluble mediators such as _________(infect-fb3) are effective in the innate antiviral response.,9719059467,infect-fb3,"{'a': 'antibodies', 'b': 'interferons', 'c': 'histamine'}",interferons
_u13_lymphatic,x-oli-inline-assessment,/Users/pawan/Documents/Project/a_and_p/content//_u13_lymphatic/x-oli-inline-assessment/flowchart_lymphatic.xml,"In this activity, you will correlate causes and effects of the structures and functions affected in a typical B-CLL patient.false",8052749634,aa,"{'a': 'Leukocytosis', 'b': 'Repeated infections', 'c': 'Spleen, lymph node, and liver', 'd': 'Bone marrow', 'e': 'Platelets', 'f': 'Hemoglobin', 'g': 'Breath', 'h': 'Fatigue'}",Leukocytosis
