Age,Gender,Comp
36,Female,12
52,Male,1
27,Male,19
78,Female,0
23,Female,19
41,Female,17
48,Male,13
70,Male,2
40,Female,9
31,Male,16
63,Female,2
61,Female,2
31,Female,16
52,Female,1
42,Male,4
47,Female,11
39,Female,8
89,Female,0
27,Female,20
26,Male,15
30,Male,25
35,Female,8
60,Female,0
51,Male,7
24,Female,16
34,Female,16
36,Male,17
27,Male,22
59,Male,10
55,Male,6
47,Male,5
49,Female,11
28,Male,26
37,Female,17
25,Female,17
25,Female,14
27,Male,15
54,Male,15
63,Female,2
87,Male,0
83,Female,0
31,Female,22
41,Female,10
54,Female,2
37,Female,8
23,Female,8
38,Male,8
53,Male,4
52,Female,11
58,Female,2
39,Female,14
42,Male,9
25,Male,21
54,Male,9
45,Female,13
27,Male,19
30,Female,23
75,Male,0
47,Female,11
51,Female,15
28,Female,16
31,Male,17
85,Male,0
21,Female,19
54,Male,13
76,Female,0
25,Male,17
34,Male,19
29,Female,14
39,Male,17
36,Female,14
20,Male,21
43,Female,6
71,Male,7
64,Female,2
27,Male,22
48,Male,1
38,Female,12
18,Male,12
55,Male,6
46,Male,8
31,Female,25
40,Female,7
21,Female,18
75,Female,0
55,Male,5
44,Female,10
43,Female,8
52,Male,7
42,Female,13
26,Male,24
25,Male,15
39,Female,12
55,Male,1
40,Male,14
49,Female,9
32,Male,24
67,Male,1
61,Male,0
18,Male,17
58,Female,8
45,Male,9
80,Female,1
35,Female,12
25,Female,8
65,Female,4
48,Female,9
60,Male,2
34,Female,20
60,Female,0
30,Female,30
24,Male,11
25,Female,11
43,Female,16
61,Female,4
27,Female,10
37,Male,19
29,Female,31
36,Male,12
75,Male,0
25,Female,15
31,Male,28
48,Female,9
33,Female,19
24,Female,22
31,Male,24
67,Male,3
34,Female,20
51,Male,7
46,Male,9
67,Female,2
51,Female,11
90,Male,1
70,Female,4
49,Male,0
41,Female,14
31,Male,22
60,Female,5
25,Male,6
49,Male,12
89,Female,0
29,Female,30
49,Female,0
43,Female,19
75,Male,0
54,Male,3
62,Male,1
57,Male,5
36,Female,14
45,Male,11
33,Female,23
24,Female,13
42,Male,16
48,Male,7
73,Male,5
37,Male,6
40,Male,10
28,Male,21
28,Female,19
34,Male,14
18,Female,27
33,Female,25
25,Male,14
52,Female,6
61,Female,0
39,Female,11
89,Female,3
40,Female,10
27,Male,23
54,Female,7
80,Male,1
35,Female,13
55,Female,8
18,Female,17
83,Female,0
66,Male,1
64,Female,3
26,Male,27
36,Female,15
75,Female,1
40,Female,14
66,Male,1
56,Male,3
54,Female,6
24,Female,13
69,Male,1
32,Female,13
58,Female,0
35,Female,14
28,Male,20
42,Female,8
79,Male,0
18,Male,28
45,Male,14
23,Male,26
61,Female,5
35,Male,13
64,Female,3
48,Female,7
45,Female,14
21,Male,19
42,Male,7
27,Female,26
47,Male,3
43,Male,4
41,Female,10
75,Male,0
20,Female,18
21,Male,18
34,Male,25
36,Male,21
32,Male,22
50,Female,8
27,Female,13
59,Female,0
19,Male,19
41,Female,12
32,Female,20
57,Male,3
18,Male,25
31,Male,18
41,Male,10
53,Female,6
22,Male,20
60,Male,0
36,Male,18
26,Female,23
72,Male,3
30,Female,22
21,Male,18
34,Female,13
26,Male,20
19,Male,19
88,Female,1
19,Female,15
47,Male,6
30,Female,18
38,Male,11
21,Female,18
52,Male,2
58,Female,5
22,Male,22
43,Female,9
45,Female,15
46,Male,4
31,Male,19
29,Male,29
89,Female,0
27,Male,18
22,Female,17
54,Male,1
20,Female,23
31,Male,18
36,Female,15
65,Female,0
47,Female,9
39,Male,15
57,Male,3
45,Male,4
19,Male,14
38,Male,7
67,Female,7
35,Female,14
22,Female,15
83,Male,1
65,Female,0
84,Female,6
80,Male,1
31,Male,15
33,Male,23
72,Female,4
26,Female,12
40,Female,8
72,Male,1
70,Male,1
24,Male,23
47,Female,9
35,Female,18
77,Female,1
86,Female,0
64,Male,7
24,Female,19
46,Male,12
30,Female,20
41,Female,2
33,Female,17
21,Male,23
26,Male,26
49,Male,0
40,Female,13
42,Female,8
63,Female,2
49,Female,6
56,Female,5
36,Female,10
83,Female,1
46,Female,0
21,Male,13
21,Male,18
31,Male,27
71,Male,1
48,Male,8
31,Female,31
39,Male,13
42,Male,15
32,Female,25
47,Male,16
44,Female,4
33,Female,22
23,Female,18
39,Male,13
62,Female,5
75,Female,3
20,Male,20
41,Male,9
21,Male,20
29,Male,23
35,Female,15
31,Male,25
66,Male,8
79,Male,9
31,Male,23
39,Female,11
64,Male,9
34,Male,30
66,Female,3
30,Female,17
55,Male,3
53,Male,4
42,Male,11
28,Male,21
55,Female,1
46,Female,10
30,Male,24
36,Female,18
49,Male,6
52,Male,12
42,Male,9
67,Female,6
52,Female,13
24,Female,16
37,Female,6
64,Male,2
58,Male,8
43,Female,13
54,Female,8
35,Female,7
24,Male,18
42,Female,13
72,Male,2
24,Female,10
76,Male,0
28,Female,30
89,Male,1
43,Male,11
53,Male,7
75,Female,2
26,Male,25
47,Male,7
35,Male,14
78,Female,1
60,Female,8
65,Female,2
41,Male,15
18,Female,14
32,Female,23
18,Male,24
37,Female,14
48,Male,11
28,Male,21
42,Female,7
61,Male,3
57,Male,6
64,Female,4
64,Female,9
54,Male,1
34,Female,14
64,Female,2
28,Female,19
43,Female,10
77,Female,2
71,Male,6
53,Female,7
75,Female,1
61,Male,0
30,Male,27
32,Female,20
71,Female,0
34,Male,21
38,Male,18
60,Female,7
45,Female,9
42,Male,12
40,Male,10
41,Female,9
29,Female,27
72,Female,3
18,Female,8
25,Female,17
62,Female,5
51,Female,8
87,Female,0
44,Male,14
24,Female,23
83,Female,1
32,Male,17
37,Male,18
39,Female,16
25,Male,17
51,Female,11
41,Male,9
32,Female,22
40,Female,9
31,Male,19
37,Male,7
47,Female,6
45,Female,11
41,Female,4
29,Female,14
44,Male,17
21,Female,15
50,Male,5
52,Female,10
37,Male,19
35,Male,7
46,Female,14
40,Male,10
52,Male,5
43,Female,8
25,Male,17
28,Male,28
37,Male,18
33,Female,22
47,Male,14
40,Female,14
20,Male,18
22,Female,12
42,Female,6
65,Male,9
27,Male,22
38,Male,9
47,Male,4
56,Male,9
26,Female,29
38,Female,15
22,Male,20
60,Male,0
22,Female,23
18,Male,14
23,Female,19
18,Male,17
58,Female,5
32,Male,27
28,Male,31
27,Male,30
70,Female,7
36,Male,11
29,Male,22
27,Female,20
25,Female,19
44,Male,9
64,Female,1
67,Female,4
29,Male,19
30,Male,32
38,Male,14
23,Female,12
57,Female,11
52,Male,13
21,Female,18
42,Male,15
49,Male,12
51,Female,1
22,Male,18
37,Male,10
70,Male,1
24,Female,21
36,Male,15
23,Female,17
72,Male,0
44,Female,11
24,Male,15
22,Female,14
58,Female,8
36,Male,7
57,Male,1
45,Male,9
76,Female,0
38,Male,3
20,Male,22
35,Male,12
38,Female,0
65,Female,0
73,Female,3
63,Male,5
26,Female,15
56,Female,3
28,Male,19
30,Female,14
88,Female,1
41,Female,17
28,Male,19
34,Male,18
24,Male,7
57,Female,8
30,Male,23
39,Male,13
36,Female,13
45,Male,10
57,Female,0
71,Male,2
40,Female,12
44,Male,10
79,Female,1
23,Female,12
43,Male,10
42,Male,14
88,Female,1
34,Female,11
50,Female,9
30,Male,10
44,Female,8
57,Male,3
41,Male,8
27,Female,18
59,Female,2
39,Female,8
64,Male,0
75,Male,0
32,Male,20
78,Female,0
24,Male,12
71,Male,1
45,Male,13
49,Female,3
79,Female,0
51,Male,1
27,Male,21
27,Female,12
58,Female,6
68,Male,5
27,Female,21
52,Male,1
31,Male,27
43,Male,8
48,Female,8
56,Male,11
41,Male,6
63,Female,1
23,Male,19
89,Female,3
41,Male,7
36,Female,14
27,Male,29
58,Male,13
42,Male,2
36,Male,13
32,Male,20
61,Male,8
49,Male,6
41,Female,7
43,Female,17
29,Female,13
28,Female,21
48,Female,9
54,Male,6
28,Female,20
53,Female,11
30,Female,9
29,Female,20
35,Female,10
44,Male,8
52,Female,5
39,Female,10
36,Female,17
23,Male,21
83,Male,1
48,Male,11
48,Female,4
29,Male,25
72,Female,1
24,Male,15
44,Female,2
27,Female,23
47,Male,8
83,Female,1
45,Female,4
91,Male,1
42,Female,14
36,Female,14
51,Male,6
28,Female,7
27,Female,20
26,Male,22
60,Female,3
18,Male,11
29,Female,21
22,Male,6
61,Female,9
40,Male,13
74,Female,1
53,Female,8
62,Female,9
58,Female,3
76,Male,1
25,Female,17
22,Female,14
36,Female,13
43,Female,17
19,Female,22
32,Female,18
36,Female,10
39,Female,8
27,Male,18
41,Male,15
35,Male,8
40,Female,8
61,Female,10
40,Female,11
40,Male,7
43,Male,10
43,Female,9
48,Female,7
45,Female,10
25,Male,25
69,Male,3
21,Male,18
47,Male,11
35,Male,18
39,Male,11
54,Female,2
19,Male,17
26,Male,16
37,Male,18
26,Male,15
53,Female,6
47,Male,8
55,Male,2
40,Female,12
69,Male,1
39,Male,18
58,Female,2
27,Female,13
81,Male,7
88,Female,0
51,Male,15
41,Female,8
48,Female,0
19,Female,15
54,Female,4
43,Male,19
67,Female,2
68,Female,4
22,Female,21
44,Male,6
27,Female,16
45,Male,8
36,Male,14
38,Male,13
46,Female,8
64,Male,7
86,Male,0
42,Male,11
42,Female,14
37,Female,11
30,Female,27
55,Male,7
39,Female,14
34,Male,14
48,Female,10
51,Female,1
49,Male,0
51,Female,9
28,Male,22
60,Male,3
58,Male,5
45,Male,13
36,Male,12
56,Female,2
76,Female,1
38,Male,17
40,Female,11
30,Male,19
63,Male,9
88,Female,0
85,Male,0
45,Male,13
29,Male,21
76,Male,1
41,Male,16
34,Female,15
92,Female,1
71,Female,3
25,Female,23
60,Female,2
80,Male,1
65,Male,1
51,Female,6
80,Male,10
51,Male,4
25,Female,23
61,Male,8
29,Male,25
50,Male,16
55,Male,12
39,Female,9
76,Female,1
31,Male,17
39,Male,11
40,Female,13
40,Male,6
75,Male,1
37,Female,10
37,Female,7
67,Male,6
54,Female,9
29,Female,14
76,Female,1
68,Male,4
39,Male,8
36,Female,10
37,Male,21
30,Male,18
60,Male,2
24,Male,15
64,Female,0
65,Female,3
72,Female,0
67,Male,8
50,Male,6
32,Female,12
39,Female,14
46,Male,14
47,Male,0
18,Female,16
53,Female,4
25,Male,15
47,Male,13
43,Male,9
23,Female,15
83,Female,1
56,Female,5
30,Female,17
72,Female,4
63,Male,4
79,Female,1
68,Female,9
38,Female,16
41,Male,15
30,Male,27
28,Female,22
61,Female,0
24,Female,26
38,Male,12
28,Male,27
47,Male,11
40,Male,16
41,Male,13
45,Female,13
46,Male,4
46,Male,12
28,Female,19
39,Female,17
28,Male,20
28,Female,31
63,Male,1
25,Male,15
37,Male,14
47,Male,11
37,Female,15
45,Male,6
28,Male,26
33,Male,20
51,Female,8
56,Male,2
47,Female,2
43,Male,9
20,Male,21
28,Female,23
62,Female,5
36,Female,17
60,Female,12
34,Female,15
28,Male,22
29,Female,16
41,Male,9
32,Male,19
35,Male,21
52,Female,9
40,Female,10
47,Female,7
32,Male,21
70,Male,0
45,Female,11
30,Male,18
36,Female,10
68,Female,7
36,Female,17
23,Female,25
25,Female,18
61,Male,3
62,Male,6
50,Female,12
69,Female,0
32,Female,24
27,Male,29
54,Male,4
76,Male,5
27,Male,19
28,Male,27
77,Female,1
53,Male,0
63,Male,5
38,Female,13
49,Female,1
46,Female,9
76,Male,2
60,Male,6
25,Female,21
40,Female,12
44,Female,2
76,Female,1
26,Male,14
33,Female,23
56,Male,4
75,Female,2
42,Male,13
88,Female,1
46,Male,17
28,Female,17
28,Male,22
33,Male,25
68,Male,1
46,Female,9
46,Male,5
23,Female,11
38,Female,12
43,Female,15
20,Female,14
87,Female,3
50,Male,6
40,Male,12
40,Female,5
59,Female,3
44,Female,8
27,Male,14
82,Male,0
37,Female,11
76,Female,0
25,Male,19
30,Female,24
50,Male,4
30,Female,20
38,Male,8
32,Male,21
58,Female,3
46,Male,11
26,Male,23
25,Male,16
40,Male,10
35,Female,11
38,Female,21
41,Female,11
30,Male,21
35,Female,22
54,Female,4
44,Female,8
27,Male,27
40,Male,6
68,Male,7
40,Male,11
27,Female,22
76,Female,0
26,Male,19
76,Female,1
35,Male,12
75,Male,0
20,Male,19
38,Female,11
64,Female,2
38,Female,7
45,Female,7
57,Male,9
54,Male,5
20,Male,16
64,Male,13
86,Female,0
40,Female,13
80,Female,1
49,Male,2
59,Female,6
33,Female,19
62,Female,4
55,Male,8
35,Male,12
65,Female,2
66,Male,4
34,Female,20
28,Male,27
33,Female,23
36,Female,10
77,Female,1
76,Male,5
43,Female,14
22,Female,15
32,Male,17
31,Male,20
33,Male,21
65,Male,1
39,Female,9
59,Male,3
41,Male,13
39,Female,14
48,Female,6
25,Male,18
25,Male,19
51,Male,8
30,Male,20
70,Male,8
48,Female,7
85,Male,0
82,Female,0
41,Male,12
40,Male,14
56,Male,2
25,Male,28
34,Female,19
50,Female,9
48,Male,10
47,Female,5
36,Male,9
79,Female,0
55,Male,7
79,Female,2
54,Male,4
38,Female,9
24,Female,11
86,Female,0
45,Male,9
31,Female,25
59,Male,12
41,Female,17
48,Female,2
22,Female,17
61,Male,0
34,Female,20
20,Male,20
50,Female,11
40,Male,16
44,Male,10
56,Female,0
70,Male,8
64,Male,7
40,Male,15
46,Female,9
38,Female,9
42,Female,10
56,Male,7
30,Male,23
19,Female,23
31,Female,13
44,Female,10
40,Male,8
60,Male,0
29,Male,21
49,Female,11
74,Female,7
32,Male,14
49,Male,7
55,Female,3
38,Female,16
51,Male,9
20,Female,15
56,Male,13
31,Female,19
25,Female,13
37,Female,22
44,Female,10
53,Female,5
68,Female,6
29,Male,22
78,Female,1
88,Male,1
23,Female,18
42,Female,12
42,Male,12
50,Male,7
35,Male,16
46,Female,4
41,Female,3
34,Male,7
66,Male,0
56,Male,3
39,Female,14
49,Female,10
31,Female,24
33,Male,17
61,Male,12
44,Female,5
23,Female,19
65,Male,7
38,Female,16
61,Male,1
20,Male,16
48,Male,11
32,Female,12
64,Male,3
27,Female,24
33,Female,22
47,Female,2
29,Male,23
23,Female,24
53,Male,3
34,Male,20
46,Female,11
54,Male,5
41,Female,0
35,Male,15
33,Male,24
38,Female,16
39,Male,19
47,Female,13
43,Female,5
36,Male,8
20,Male,17
39,Female,11
42,Male,8
20,Male,19
40,Male,19
37,Male,8
31,Female,23
36,Male,11
41,Female,13
27,Female,19
24,Female,22
40,Female,11
62,Female,0
60,Male,1
50,Female,14
36,Female,13
61,Female,4
52,Male,2
55,Male,11
58,Female,4
43,Female,8
25,Male,9
46,Male,14
53,Male,10
73,Male,4
24,Male,18
51,Male,8
18,Female,17
32,Male,22
36,Female,15
38,Male,9
25,Female,19
20,Male,17
43,Male,13
72,Male,2
41,Female,12
31,Female,21
41,Male,6
68,Female,1
39,Male,19
43,Female,12
54,Female,11
20,Female,15
50,Female,10
23,Male,21
69,Female,3
51,Male,8
82,Male,1
25,Female,14
49,Female,7
34,Female,11
25,Female,18
50,Male,7
35,Female,12
47,Female,8
25,Female,14
88,Male,0
54,Female,8
51,Female,4
56,Female,1
50,Male,7
57,Female,3
56,Male,10
66,Female,3
23,Female,24
45,Male,9
37,Female,14
33,Female,29
38,Female,14
45,Female,14
55,Female,6
89,Female,1
31,Female,21
68,Male,6
44,Female,6
44,Male,11
53,Male,12
25,Male,24
28,Male,27
28,Female,14
59,Female,7
52,Male,0
76,Female,0
45,Male,12
45,Male,6
77,Female,1
34,Male,18
67,Male,3
23,Female,15
82,Female,5
33,Male,14
39,Female,15
45,Male,2
29,Male,22
63,Female,2
41,Female,3
87,Male,0
54,Male,5
22,Male,10
43,Female,10
32,Male,21
58,Male,0
32,Male,21
40,Male,7
50,Female,7
21,Male,23
37,Female,18
31,Female,29
62,Male,6
27,Female,22
71,Female,1
68,Female,1
24,Male,15
85,Female,0
75,Male,1
32,Male,27
40,Female,10
21,Male,18
25,Male,13
92,Female,1
40,Male,15
24,Female,19
72,Female,5
25,Male,19
30,Female,37
49,Male,7
64,Female,1
25,Female,19
37,Male,11
44,Male,8
63,Female,4
50,Male,6
54,Female,11
30,Male,14
52,Male,4
36,Female,14
24,Male,14
18,Female,24
21,Male,17
30,Female,18
70,Male,1
84,Female,0
34,Male,21
68,Male,6
39,Female,9
46,Female,13
46,Female,8
38,Female,12
19,Male,13
42,Female,13
24,Male,19
52,Male,7
26,Female,19
30,Female,19
54,Male,10
42,Female,10
61,Male,2
30,Female,14
25,Female,17
65,Male,9
47,Female,4
56,Female,5
42,Male,9
45,Female,11
51,Female,11
58,Male,13
37,Female,11
45,Male,9
43,Male,12
71,Female,3
49,Male,7
47,Male,7
31,Female,12
43,Male,9
42,Female,9
44,Male,13
64,Male,3
35,Male,14
47,Female,11
45,Female,4
34,Male,11
30,Male,21
61,Male,2
25,Male,20
76,Female,3
26,Female,27
19,Female,13
30,Male,26
25,Male,27
50,Female,11
66,Female,4
46,Male,11
37,Male,15
66,Female,6
75,Female,0
73,Male,0
23,Male,13
41,Female,9
38,Female,10
32,Male,18
37,Female,10
50,Male,7
35,Male,14
37,Male,8
29,Female,18
66,Female,3
30,Male,12
27,Female,9
26,Female,16
63,Male,8
51,Female,14
51,Male,5
56,Female,1
41,Male,10
72,Male,0
55,Male,2
25,Female,12
81,Male,5
78,Male,1
71,Male,6
21,Male,20
25,Female,20
20,Male,23
72,Male,2
43,Female,8
89,Female,1
26,Male,23
68,Male,2
41,Male,6
20,Male,14
38,Male,9
42,Female,10
27,Female,27
25,Male,17
38,Female,12
39,Male,8
37,Female,15
47,Female,10
58,Male,9
50,Female,7
46,Female,5
59,Female,1
84,Male,2
71,Female,0
48,Male,8
75,Female,1
46,Female,0
18,Female,20
48,Female,6
35,Female,9
24,Female,13
46,Male,6
62,Male,2
39,Female,9
27,Female,17
25,Male,25
38,Female,9
45,Male,9
20,Male,14
58,Male,8
44,Male,0
41,Female,12
19,Male,21
34,Male,25
87,Male,1
55,Male,11
25,Male,23
40,Male,7
39,Male,9
20,Male,12
19,Male,21
38,Female,8
47,Male,6
18,Female,11
25,Male,18
61,Male,0
29,Female,14
30,Female,17
32,Male,17
39,Female,13
75,Male,1
52,Female,2
18,Male,21
24,Male,4
31,Female,21
34,Female,16
67,Male,0
48,Female,9
29,Female,23
62,Male,3
26,Female,24
69,Male,5
26,Female,17
47,Female,7
34,Female,14
23,Female,9
35,Male,13
30,Female,17
36,Female,15
26,Male,20
32,Male,23
25,Female,25
40,Female,4
38,Male,8
60,Male,0
30,Male,16
56,Male,9
19,Male,11
30,Male,16
56,Male,3
25,Female,13
63,Female,2
33,Male,23
24,Female,15
39,Male,19
24,Male,8
27,Male,16
33,Female,14
33,Female,30
65,Male,10
53,Male,5
24,Female,12
29,Male,23
41,Female,11
20,Female,8
41,Female,8
39,Female,15
35,Male,8
47,Male,4
66,Female,5
43,Female,8
69,Male,1
28,Male,23
27,Male,18
18,Female,23
89,Female,1
27,Female,18
56,Male,3
40,Female,8
58,Male,3
38,Female,15
53,Male,3
56,Female,5
49,Female,6
30,Female,18
23,Female,24
34,Male,16
62,Female,8
32,Male,27
47,Female,5
38,Female,21
25,Male,24
24,Female,7
22,Female,18
53,Male,12
41,Male,6
54,Male,2
47,Male,7
21,Female,22
46,Female,6
72,Female,3
31,Male,24
29,Male,25
39,Female,8
39,Male,9
42,Male,8
49,Male,11
78,Female,1
36,Male,10
67,Male,4
35,Male,13
27,Female,15
32,Male,14
61,Male,4
21,Female,23
43,Female,11
28,Female,27
18,Male,20
63,Male,4
57,Female,0
25,Female,9
44,Male,7
30,Male,20
34,Female,18
31,Female,22
46,Female,8
63,Male,7
51,Female,7
75,Female,6
31,Male,30
69,Female,6
83,Male,1
31,Female,21
38,Female,16
25,Female,9
53,Female,7
90,Female,1
23,Female,24
30,Female,20
49,Female,2
41,Male,15
20,Female,24
49,Female,6
25,Male,17
25,Male,14
26,Female,14
22,Female,16
36,Female,17
34,Male,16
38,Female,14
42,Female,5
79,Female,3
66,Male,5
18,Male,22
69,Male,0
53,Female,6
22,Female,19
25,Female,25
65,Male,1
50,Male,9
56,Female,0
18,Male,18
74,Female,3
39,Male,10
48,Female,0
50,Male,6
32,Female,21
25,Female,14
42,Male,8
28,Male,27
52,Female,10
66,Female,5
50,Male,8
49,Female,7
36,Female,13
85,Female,1
25,Male,29
45,Female,5
52,Female,4
75,Female,0
33,Female,23
70,Male,0
30,Female,25
32,Female,19
27,Male,10
29,Female,15
46,Female,3
48,Male,6
28,Female,18
48,Female,14
28,Male,18
38,Male,14
36,Female,12
39,Female,12
79,Female,1
21,Male,13
62,Female,2
46,Female,11
41,Female,10
45,Male,7
44,Female,9
24,Female,18
67,Male,0
55,Female,4
47,Female,3
30,Female,24
50,Male,9
59,Female,0
72,Female,3
84,Female,0
89,Female,0
53,Male,7
23,Female,14
52,Female,6
24,Male,25
70,Male,7
21,Female,14
43,Female,10
59,Female,0
30,Female,27
59,Male,2
37,Male,8
28,Male,26
43,Male,13
33,Male,18
52,Female,10
32,Female,25
61,Male,10
30,Male,21
22,Male,12
23,Male,16
42,Male,9
39,Female,20
43,Female,14
27,Male,21
87,Male,1
48,Male,7
49,Female,13
70,Female,2
35,Male,17
58,Male,8
51,Female,4
27,Male,23
28,Female,12
41,Male,11
34,Male,17
37,Female,7
28,Male,11
48,Male,12
32,Female,21
28,Male,19
37,Male,13
58,Male,2
28,Male,19
46,Female,8
46,Female,17
44,Male,11
49,Male,8
30,Male,20
70,Female,8
49,Female,10
31,Female,16
64,Male,3
70,Female,2
78,Female,0
25,Male,16
45,Female,5
23,Male,11
39,Female,15
50,Female,4
63,Male,1
47,Male,2
22,Male,17
23,Female,17
46,Male,10
42,Male,10
85,Male,0
38,Male,14
50,Male,0
71,Female,1
76,Male,1
32,Male,16
36,Female,6
52,Male,0
45,Female,14
20,Male,22
54,Female,0
38,Female,15
50,Female,11
40,Female,11
22,Female,26
31,Female,22
50,Female,4
77,Female,0
26,Male,15
26,Female,28
36,Male,19
50,Female,9
18,Female,14
30,Female,10
40,Female,15
26,Male,10
30,Male,19
40,Female,14
24,Female,21
36,Female,15
